code,entryYmd,exitYmd,reason,entry,exit,t1Fill,stop,t1,t2,pnlPct,score,grade,condMet,t1Hit
115440,20260114,20260202,trail,7540,7709.7,8269.5,6877,8269.5,9105,5.51,71,B,0,true
115440,20260527,20260601,stop,15900,11663,,11663,22155.5,28451,-26.96,71,B,0,false
131290,20240305,20240325,time,58700,56000,,51935,70097.5,80995,-5.01,77,B,0,false
131290,20240523,20240527,stop,75300,61769,,61769,91369,109129,-18.32,76,B,0,false
131290,20251107,20251121,stop,53000,48150,,48945,62082.5,69965,-9.54,82,A,0,false
131290,20260120,20260129,trail,63500,77190,75550,57800,75550,86200,19.75,82,A,0,true
131290,20260402,20260417,t2,120100,179040,148920,98720,148920,179040,35.95,79,B,0,true
131290,20260901,20260911,trail,230000,291000,305651,189601,305651,375281,29.15,73,B,0,true
140430,20250609,20250617,stop,2730,2386.5,,2386.5,3245.25,3760.5,-12.96,80,A,0,false
141080,20231010,20231018,stop,37800,34003,,34003,43065.5,48503,-10.43,71,B,0,false
141080,20231031,20231109,trail,36800,42547.5,41272,33097,41272,46177,13.4,73,B,0,true
141080,20240214,20240226,trail,50500,56400,59539.5,45127,59539.5,68187,14.3,80,A,0,true
141080,20240424,20240522,time,68000,68500,,59227,78352,89827,0.3,78,B,0,false
141080,20240704,20240710,trail,71700,81096,81785,62435,81785,93395,13.1,71,B,0,true
141080,20240724,20240805,stop,82400,73790,,73790,95065,107830,-10.83,73,B,0,false
141080,20240808,20240904,time,88900,86600,,77950,107075,124550,-3.01,71,B,0,false
141080,20240920,20241015,t2,96100,126000,111450,87200,111450,126000,23.01,72,B,0,true
141080,20250610,20250704,trail,110300,120620.99999999999,124300,99101,122976,137301,10.55,78,B,0,true
141080,20250805,20250901,time,139800,140300,,123225,161175,183945,-0.07,74,B,0,false
141080,20250924,20250925,stop,159100,147280,,147280,179830,199360,-7.83,77,B,0,false
141080,20251002,20251016,stop,148500,132354,,132354,166904,187634,-11.26,72,B,0,false
141080,20260108,20260114,stop,182900,163130,,163130,199742.5,221710,-11.19,78,B,0,false
145020,20231115,20231207,time,149700,147300,,135890,163165,179530,-2.03,71,B,0,false
145020,20240103,20240119,ma5_close,151200,160200,166423,142023,166423,181063,7.55,70,B,0,true
145020,20240202,20240213,stop,162000,147742,,147742,177842,195902,-9.19,76,B,0,false
145020,20240215,20240304,t2,162900,199800,177338,146563,177338,195803,15.26,75,B,0,true
145020,20240328,20240502,trail,195800,210500,218768,175293,218768,244853,9.15,70,B,0,true
145020,20240521,20240611,t1+t2,208000,261491,243000,189011,234311,261491,20.75,87,B,0,true
145020,20240702,20240722,time,232000,220000,,199430,273930,318630,-5.58,70,B,0,false
145020,20240819,20240904,stop,279000,237150,,237150,324275,376550,-15.37,73,B,0,false
145020,20240920,20240930,stop,264500,240588,,240588,298838,333788,-9.43,72,B,0,false
145020,20241007,20241018,trail,259000,279930,287822,228447,287822,323447,9.13,77,B,0,true
145020,20250430,20250523,time,366500,359500,,335400,421900,473800,-2.33,70,B,0,false
145020,20250611,20250701,time,365500,364000,,332350,410225,456950,-0.84,78,B,0,false
145020,20250704,20250724,time,377000,338000,,332369,427869,485169,-10.73,82,B,0,false
145020,20260123,20260130,trail,260000,286905,292125,230250,292125,329250,10.87,75,B,0,true
145020,20260212,20260304,stop,274500,248100,,248100,342850,399700,-10.01,73,B,0,false
158430,20260507,20260514,stop,8710,7254,,7254,11619,14238,-17.07,71,B,0,false
161890,20240430,20240514,trail,49300,53196,55700,46416,55653.5,61196,9.97,78,B,0,true
161890,20240613,20240703,time,69000,61900,,60420,77370,87540,-10.68,70,B,0,false
161890,20240724,20240805,stop,62900,56550,,56550,74200,84790,-10.48,71,B,0,false
161890,20241101,20241108,stop,71200,64910,,64910,79485,88230,-9.23,76,B,0,false
161890,20250224,20250318,ma5_close,57900,65600,65468,56218,65468,71018,12.7,72,B,0,true
161890,20250402,20250423,ma5_close,65200,72700,73000,59999,72724,80359,11.25,74,B,0,true
161890,20250604,20250613,ma5_close,85500,88300,92222,77722,92222,100922,5.11,75,B,0,true
161890,20250807,20250808,stop,100900,92757,,92757,111282,122397,-8.47,72,B,0,false
161890,20260210,20260304,stop,73500,68280,,68280,79330,85960,-7.5,75,B,0,false
161890,20260313,20260427,t2,69800,93300,83200,65335,82435,92695,25.89,72,B,0,true
161890,20260805,20260814,trail,100700,133920,129645,87020,129645,155220,30.3,79,B,0,true
163730,20250605,20250610,trail,12350,14630,14290,11257,14264.5,16069,16.58,80,A,0,true
163730,20250721,20250801,stop,14340,12166,,12166,17226,20262,-15.52,84,A,0,false
163730,20250806,20250827,time,13360,12570,,11785,15805,18217,-6.32,81,A,0,false
187660,20260409,20260429,time,13650,12100,,10017,19402,25033,-11.74,88,A,0,false
192410,20240730,20240820,time,26500,23000,,18787,38069.5,49639,-13.58,70,B,0,false
192650,20230830,20230918,trail,12150,13485,14481,10836,14481,16668,14.59,76,B,0,true
192650,20260128,20260130,trail,7560,7839.9,8300,7014,8279,9038,6.29,75,B,0,true
192650,20260213,20260227,stop,8660,7798,,7798,9978,11286,-10.34,70,B,0,false
195870,20230831,20230920,time,68200,61700,,60098,75998,85538,-9.92,78,B,0,false
195870,20240122,20240124,stop,57200,52445,,52445,63920,70805,-8.71,74,B,0,false
195870,20250731,20250731,stop,25600,24447,,24447,30172,33607,-4.91,73,B,0,false
195870,20251215,20260107,time,50400,50800,,46507,62157,71547,0.36,87,B,0,false
195870,20260116,20260202,trail,56300,62774.99999999999,66945,48370,66945,78090,14.71,82,B,0,true
195870,20260225,20260304,stop,66000,56310,,56310,79285,93070,-15.05,80,A,0,false
196170,20230823,20230912,t2,46500,59939,52634,40459,52634,59939,20.53,77,B,0,true
196170,20231031,20231130,trail,62500,77004,78526,50526,78526,95326,23.89,77,B,0,true
196170,20240214,20240223,t1+t2,84500,123770,119800,74210,105185,123770,43.51,75,B,0,true
196170,20240502,20240607,t2,176400,245000,208220,149045,208220,243725,27.91,70,B,0,true
196170,20240823,20240925,trail,286000,338055,360673,255798,360673,423598,21.63,70,B,0,true
196170,20241007,20241101,time,356000,356500,,323100,405350,454700,-0.29,70,B,0,false
196170,20241105,20241113,trail,390500,423615,438895,346145,438895,494545,9.96,74,B,0,true
196170,20250228,20250319,trail,396500,427335,440021,354021,440021,491621,8.91,73,B,0,true
196170,20250703,20250718,t2,391500,501811,447136,356011,447136,501811,20.67,76,B,0,true
196170,20250908,20250926,time,489000,447000,,437900,531900,588300,-8.98,70,B,0,false
196170,20251010,20251016,stop,468000,440147,,440147,538272,597147,-6.36,76,B,0,false
196170,20251028,20251105,trail,484000,523589.99999999994,538400,446900,538400,593300,9.24,76,B,0,true
196170,20260528,20260605,stop,385500,333925,,333925,465362.5,544225,-13.75,85,A,0,false
196170,20260821,20260908,stop,325000,279000,,279000,430250,521000,-14.52,72,B,0,false
207940,20231129,20231219,time,727000,704000,,697836,763336,802636,-3.58,75,B,0,false
207940,20240124,20240207,ma5_close,797000,826000,855100,761600,855100,911200,5.01,70,B,0,true
207940,20240311,20240321,stop_be,842000,842000,879259,778759,879259,939559,1.77,77,B,0,true
207940,20240807,20240905,time,927000,935000,,864300,1023550,1119100,0.43,76,B,0,false
207940,20240910,20240925,ma5_close,973000,1047000,1051474,902224,1051474,1141024,7.37,70,B,0,true
207940,20241015,20241104,time,1035000,1017000,,952890,1130890,1237690,-2.16,72,B,0,false
207940,20250711,20250715,stop,1067000,1035000,,1035000,1147500,1215000,-3.42,72,B,0,false
207940,20250731,20250821,time,1095000,1017000,,999129,1159879,1256329,-7.52,75,B,0,false
207940,20260106,20260119,ma5_close,1720000,1921000,1858147,1626522,1858147,1997122,9.39,87,A,0,true
207940,20260126,20260202,stop,1805000,1727616,,1727616,1995366,2156016,-4.7,71,B,0,false
207940,20260810,20260831,time,1556000,1518000,,1405800,1781300,2006600,-2.86,71,B,0,false
210980,20231227,20240118,stop,31100,27874,,27874,35511.5,40094,-10.76,74,B,0,false
214450,20240430,20240603,time,129800,130700,,110330,155755,183010,0.26,79,B,0,false
214450,20240614,20240704,time,139900,135800,,119434,161384,186554,-3.35,92,A,0,false
214450,20240709,20240729,time,147600,138400,,128305,167330,190745,-6.64,73,B,0,false
214450,20240802,20240805,stop,146400,131373,,131373,164773,184813,-10.65,75,B,0,false
214450,20240807,20240821,ma5_close,145200,182000,168019,127719,168019,192199,20.01,74,B,0,true
214450,20241007,20241023,trail,204000,221339.99999999997,235665,177890,235665,270330,11.53,76,B,0,true
214450,20250205,20250213,trail,251500,273420,287557,230307,287557,321907,11.05,71,B,0,true
214450,20250228,20250318,trail,297500,320850,340675,274550,340675,380350,10.7,71,B,0,true
214450,20250402,20250407,stop,350000,318000,,318050,397925,445850,-9.53,70,B,0,false
214450,20250624,20250711,trail,493000,555210,571300,435800,571300,652600,13.76,77,B,0,true
214450,20250807,20250818,ma5_close,610000,668000,673300,547800,673300,748600,9.47,72,B,0,true
214450,20250909,20250915,stop,689000,617705,,617705,766455,855705,-10.73,82,B,0,false
214450,20260724,20260831,trail,353000,432915,447225,301850,447225,534450,24.13,75,B,0,true
219130,20240429,20240516,trail,36550,40900,44177.5,31215,44177.5,51955,15.89,71,B,0,true
219130,20260225,20260227,stop,34850,29739.5,,29739.5,44258.25,52969.5,-15.03,75,B,0,false
219130,20260713,20260729,stop,72300,55660,,55660,97260,122220,-23.35,81,A,0,false
219130,20260806,20260827,time,70600,62600,,56800,97550,122000,-11.71,79,B,0,false
222800,20230904,20230908,stop,39000,35615,,35615,43327.5,47955,-9.07,73,B,0,false
222800,20240124,20240126,stop,39000,36381,,36381,44193.5,48881,-7.12,70,B,0,false
222800,20240521,20240611,time,34400,31900,,31360,37460,41120,-7.67,71,B,0,false
222800,20240701,20240718,stop,35850,32039,,32039,39439,43879,-11.01,84,B,0,false
222800,20250313,20250402,time,20950,19210,,16582,26252,32054,-8.7,80,B,0,false
222800,20250716,20250723,stop,25750,22825,,22825,29512.5,33525,-11.74,76,B,0,false
222800,20250731,20250813,trail,23500,26551.5,27161.5,21249,27161.5,30709,13.79,76,B,0,true
222800,20250828,20250916,t2,25100,33862.5,29900,23112.5,29831.25,33862.5,26.47,73,B,0,true
222800,20251118,20251209,time,54300,53700,,47164,75464,92444,-1.53,74,B,0,false
222800,20260227,20260304,stop,53000,47743,,47743,66818,78263,-10.31,75,B,0,false
226950,20250317,20250404,time,49900,43000,,36782,68432,87422,-14.2,76,B,0,false
226950,20250507,20250509,stop,50900,43955,,43955,64067.5,76135,-14.02,71,B,0,false
226950,20251013,20251103,trail,94000,112529.99999999999,112960,80335,112960,132535,19.43,80,B,0,true
226950,20251211,20260112,trail,134900,149730,160613,112213,160613,189653,14.53,76,B,0,true
226950,20260128,20260206,stop,147800,120800,,127210,183935,217970,-18.62,77,B,0,false
226950,20260225,20260303,t2,145000,207085,175442.5,122705,175442.5,207085,31.34,76,B,0,true
226950,20260417,20260511,time,179600,170400,,145640,225965,274160,-5.53,80,A,0,false
226950,20260528,20260608,stop,180000,135000,,143392,225492,274752,-25.32,72,B,0,false
229640,20231124,20231128,trail,12260,13745.4,14680.5,10413,14680.5,17241,15.43,75,B,0,true
229640,20240208,20240214,trail,19500,20900,23290,18265,23290,26305,12.82,75,B,0,true
229640,20250917,20251014,time,40250,39350,,36511,43448.5,47611,-2.66,81,A,0,false
229640,20251016,20251031,ma5_close,44750,46100,48912.5,40225,48912.5,54125,5.7,71,B,0,true
229640,20260212,20260304,stop,44500,39685,,39685,51097.5,57945,-11.2,73,B,0,false
229640,20260522,20260529,stop,91700,67725,,67725,121912.5,154425,-26.46,76,B,0,false
234300,20240129,20240205,trail,4035,4250.099999999999,4309.25,3675.5,4309.25,4689.5,5.61,72,B,0,true
240810,20240508,20240513,stop,37900,34557,,34557,43919.5,49537,-9.21,85,B,0,false
240810,20240801,20240805,stop,38200,31700,,33251,43051,48931,-17.37,79,B,0,false
240810,20250313,20250402,time,26400,24200,,23441,30028.5,33981,-8.73,87,B,0,false
240810,20250714,20250801,trail,28400,31550,33900,26110,31835,35270,14.73,76,B,0,true
240810,20250909,20250924,trail,40400,44400,46711,36411,46711,52891,12.28,72,B,0,true
240810,20251215,20251218,stop,60300,55864,,55864,71214,80424,-7.75,82,B,0,false
240810,20251223,20260102,t1+t2,62400,79582,70687,55862,70687,79582,19.89,78,B,0,true
240810,20260115,20260129,t2,76400,114100,93200,68550,92925,107550,35.08,71,B,0,true
240810,20260227,20260323,time,122000,116200,,101880,163430,200360,-5.16,72,B,0,false
240810,20260409,20260430,time,119000,117100,,103488,146013,171528,-2.02,78,B,0,false
240810,20260507,20260512,trail,130600,140895,146985,117010,146985,164970,9.74,78,B,0,true
240810,20260522,20260528,stop,126800,104826,,104826,152376,180906,-17.68,77,B,0,false
240810,20260716,20260724,stop,136600,103736,,103736,202023.5,260996,-24.38,83,A,0,false
247540,20250220,20250228,stop,136600,120270,,120270,157595,179990,-12.33,73,B,0,false
247540,20250714,20250801,time,106900,107300,,95380,119930,134660,-0.06,75,B,0,false
247540,20250915,20250924,stop,120000,117285,,117285,135997.5,147225,-2.68,72,B,0,false
247540,20251127,20251211,trail,150700,175770,178721,136871,178721,203831,17.11,71,B,0,true
247540,20260422,20260513,stop,222500,199855,,199855,251467.5,282435,-10.56,70,B,0,false
257720,20230919,20231016,trail,8620,9867.3,9915,7350,9915,11454,14.25,75,B,0,true
257720,20240319,20240328,ma5_close,9490,11410,11228,8123,11228,13091,18.76,82,A,0,true
257720,20240429,20240509,trail,13610,15670.499999999998,16151,11916,16151,18692,16.4,82,B,0,true
257720,20240712,20240801,time,48400,46000,,40122,59659.5,71382,-5.37,71,B,0,false
257720,20250117,20250203,stop,34100,29855,,29855,39967.5,46035,-12.82,72,B,0,false
257720,20250710,20250728,stop,54800,48870,,48870,67370,78470,-11.2,74,B,0,false
257720,20260224,20260226,stop,45000,41566,,41566,55941,64566,-8.03,72,B,0,false
263860,20250327,20250331,stop,11460,10624,,10624,12814,14128,-7.69,71,B,0,false
263860,20250612,20250616,stop,20300,18382,,18382,23552,26654,-9.84,75,B,0,false
267260,20231102,20231207,time,79600,80100,,70540,90940,103180,0.2,72,B,0,false
267260,20240205,20240220,t2,99600,127000,111754,89454,111754,125134,19.34,78,B,0,true
267260,20240509,20240607,time,262000,260000,,210310,332035,405070,-1.19,78,B,0,false
267260,20240628,20240718,time,317000,305000,,280600,376600,434200,-4.2,70,B,0,false
267260,20240821,20240905,stop,303000,249298,,249298,387423,470298,-18.08,76,B,0,false
267260,20241108,20241113,trail,347000,376000,397700,313200,397700,448400,11.01,71,B,0,true
267260,20241126,20241128,stop,382000,343700,,343700,450700,514900,-10.41,79,B,0,false
267260,20250117,20250120,stop,413500,383800,,383800,468050,518600,-7.58,74,B,0,false
267260,20250214,20250217,stop,400500,367313,,367313,462188,519113,-8.68,76,B,0,false
267260,20250716,20250812,time,472500,473500,,428970,542095,609970,-0.22,87,B,0,false
267260,20250825,20250915,t2,498000,602056,546256,453256,546256,602056,14.8,71,B,0,true
267260,20260105,20260120,trail,819000,880709.9999999999,919100,759100,919100,1015100,9.41,80,B,0,true
267260,20260205,20260206,stop,894000,811351,,811351,1030351,1161751,-9.63,77,B,0,false
267260,20260212,20260304,stop,997000,895300,,895300,1144550,1294100,-10.59,71,B,0,false
267260,20260319,20260330,stop,950000,871000,,871485,1163485,1338685,-8.71,71,B,0,false
267260,20260409,20260424,t2,991000,1292000,1136000,876000,1136000,1292000,21.98,74,B,0,true
277650,20240423,20240524,ma5_close,14675,15315,15355,14071.63,15347.56,16113.11,4.05,71,B,0,true
277650,20240604,20240627,time,15305,15440,,14885.13,16234.81,17044.61,0.45,82,B,0,false
277650,20240701,20240719,time,15630,15310,,15081.02,16448.47,17268.94,-2.47,75,B,0,false
277810,20240214,20240306,time,171600,172000,,155970,201295,228490,-0.2,71,B,0,false
277810,20250623,20250704,stop,284000,267575,,267575,323637.5,357275,-6.19,76,B,0,false
277810,20250912,20250924,trail,293500,298995,319150,268900,319150,349300,4.85,71,B,0,true
277810,20251013,20251031,t1+t2,318000,421300,376500,298900,375400,421300,24.9,80,B,0,true
277810,20251223,20260126,trail,477000,534000,556650,416400,556650,640800,13.83,82,B,0,true
277810,20260220,20260303,trail,710000,840720,898300,597800,898300,1078600,21.94,80,B,0,true
298040,20230901,20230911,stop,198300,173040,,173040,241690,282880,-13.11,81,B,0,false
298040,20231130,20231205,stop,212500,192000,,192000,242000,272000,-10.04,74,B,0,false
298040,20240513,20240520,trail,327000,373000,404550,270300,404550,485100,18.38,78,B,0,true
298040,20250327,20250328,stop,464500,431750,,431750,543625,610750,-7.45,74,B,0,false
298040,20250610,20250619,t2,676000,839400,752700,608200,752700,839400,17.25,70,B,0,true
298040,20250826,20250916,ma5_close,1234000,1381000,1444937,1079687,1444937,1664087,14.01,71,B,0,true
298040,20251013,20251023,t2,1480000,1846000,1672000,1382000,1672000,1846000,18.34,78,B,0,true
298040,20260223,20260304,stop,2700000,2319050,,2319050,3103925,3574850,-14.48,80,B,0,false
298040,20260409,20260428,t2,2909000,4120000,3498500,2551000,3498500,4067000,30.38,77,B,0,true
298040,20260522,20260605,stop,4050000,3393222,,3393222,4864222,5746822,-16.58,71,B,0,false
298380,20231205,20231226,t2,20550,24180,22365,19340,22365,24180,12.76,75,B,0,true
298380,20240131,20240207,stop,22950,20811,,20811,25823.5,28831,-9.71,70,B,0,false
298380,20240425,20240521,time,25200,25400,,22710,29060,32870,0.36,80,A,0,false
298380,20240730,20240805,stop,30250,26430,,26430,35730,41310,-13,75,B,0,false
298380,20240808,20240830,trail,29900,33500,36587.5,26275,36587.5,42775,16.7,76,B,0,true
298380,20240920,20241017,ma5_close,31500,40350,37855.5,26543,37855.5,44643,23.6,76,B,0,true
298380,20241105,20241113,stop,38950,33514,,33514,46089,53634,-14.33,72,B,0,false
298380,20250318,20250326,stop,39850,34517,,34517,49054.5,57777,-13.75,80,B,0,false
298380,20250704,20250704,stop,70000,64867,,64867,83667,94947,-7.73,72,B,0,false
298380,20260102,20260122,time,199800,179600,,171209,230309,265769,-10.5,70,B,0,false
298380,20260126,20260128,trail,203500,234359.99999999997,239978,173003,239978,280163,16.04,80,B,0,true
310210,20240702,20240711,t2,53000,73175,63087.5,46275,63087.5,73175,28,70,B,0,true
310210,20240812,20240904,time,77000,75500,,61962,95762,116042,-2.37,72,B,0,false
310210,20241105,20241118,stop,117000,102540,,102540,138690,160380,-12.74,70,B,0,false
310210,20250227,20250310,trail,114000,141453,137965,96690,137965,162730,22.03,80,B,0,true
310210,20250702,20250721,trail,114500,136431,139400,100295,132557.5,151915,19.93,72,B,0,true
310210,20251002,20251027,t2,166200,214420,194800,148260,189610,214420,22.58,82,B,0,true
310210,20251229,20260107,stop,230000,195819,,195819,266631.5,309119,-15.23,78,B,0,false
310210,20260112,20260114,stop,225500,202585,,202585,272372.5,314245,-10.55,76,B,0,false
316140,20231019,20231027,stop,12630,12110.75,,12110.75,13208.88,13867.75,-4.52,72,B,0,false
316140,20231107,20240104,time,12490,12470,,11964,13189,13924,-0.59,72,B,0,false
316140,20240220,20240311,stop,15070,14170,,14170,16395,17730,-6.38,77,B,0,false
316140,20240315,20240401,stop,15170,13907,,13907,16102,17419,-8.72,85,A,0,false
316140,20240701,20240724,time,14660,14670,,13857,15177,15969,-0.36,71,B,0,false
316140,20240729,20240730,stop,16110,15543,,15543,17135.5,18091,-3.93,73,B,0,false
316140,20240816,20240827,ma5_close,15430,16280,16824,14074,16824,18474,6.81,81,B,0,true
316140,20241011,20241028,stop_be,16040,16040,17027.5,15050,17027.5,18214,2.64,70,B,0,true
316140,20250320,20250407,stop,16680,16050,,16151,17648.5,18547,-4.19,75,B,0,false
316140,20250416,20250519,ma5_close,16350,17840,17519.25,15695.5,17519.25,18613.5,7.67,73,B,0,true
316140,20250526,20250604,t2,18050,19830,18814.49,17250.34,18814.49,19752.98,6.59,70,B,0,true
316140,20250807,20250828,time,24900,24800,,23691,27878.5,30391,-0.83,79,B,0,false
316140,20250909,20250926,ma5_close,24400,26200,25849,23299,25849,27379,6.2,74,B,0,true
316140,20251021,20251111,time,25900,26050,,24131,27368.5,29311,0.15,76,B,0,false
316140,20251223,20260115,time,28450,28000,,26336,30061,32296,-2,82,B,0,false
316140,20260121,20260202,ma5_close,28200,30100,30087,27012,30087,31932,6.26,71,B,0,true
316140,20260413,20260504,time,33750,33300,,30425,37150,41185,-1.76,72,B,0,false
316140,20260827,20260917,eod_open,33250,36250,,30846,37283.5,41146,8.55,79,B,0,false
319660,20240214,20240229,t1+t2,21350,25315,23197,19667,23197,25315,13.12,78,B,0,true
319660,20240521,20240621,trail,32250,34503,36295,28720,36295,40840,9.29,71,B,0,true
319660,20240701,20240717,stop,36700,32970,,32970,41670,46890,-10.55,78,B,0,false
319660,20250220,20250228,stop,21850,19350,,19499,24376.5,27303,-11.82,71,B,0,false
319660,20250318,20250325,trail,19950,21157.5,22415,17555,22415,25331,8.74,75,B,0,true
319660,20250704,20250709,stop,19820,18401,,18401,21711,23697,-7.56,82,A,0,false
319660,20250714,20250801,trail,19810,20181,21700,18056,21603.5,23732,5.25,82,A,0,true
319660,20250811,20250902,trail,21600,23250,23727.25,19598.5,23727.25,26204.5,8.28,76,B,0,true
319660,20250910,20250919,t2,25200,31350,27514.5,22907,27514.5,30279,16.29,70,B,0,true
319660,20251016,20251105,trail,32800,36950,39097.5,29435,39097.5,44895,15.43,75,B,0,true
319660,20251107,20251114,stop,39000,35220,,35220,47170,54340,-10.08,72,B,0,false
319660,20260128,20260130,trail,48200,53940,57100,42095,54982.5,62715,14.69,71,B,0,true
319660,20260417,20260508,trail,86900,102160.5,109450,75700,109450,129700,21.23,77,B,0,true
328130,20230829,20230905,t1+t2,163600,229074,196284,141634,196284,229074,29.44,82,B,0,true
328130,20250218,20250220,stop,72700,62940,,62940,86090,99980,-13.8,76,B,0,false
328130,20260128,20260130,stop,44150,39810,,39810,50785,57370,-10.22,75,B,0,false
328130,20260210,20260304,stop,42850,37400,,37995,51257.5,59215,-13.09,74,B,0,false
329180,20240419,20240503,ma5_close,120400,133600,135329,111529,135329,149609,11.2,79,B,0,true
329180,20240524,20240702,ma5_close,131200,153300,153855,124655,153855,171375,16.55,70,B,0,true
329180,20250306,20250326,time,319500,288000,,276710,382835,446510,-10.25,70,B,0,false
329180,20250604,20250625,trail,423000,440819.99999999994,466444,378194,466444,519394,6.78,75,B,0,true
329180,20250912,20251010,time,513000,515000,,452471,570221,640871,-0.04,86,B,0,false
329180,20251114,20251204,time,555000,527000,,500834,671209,773434,-5.45,77,B,0,false
329180,20251210,20251218,stop,571000,504301,,504301,645051,729501,-12.06,72,B,0,false
329180,20260130,20260202,stop,587000,549780,,549780,685155,766380,-6.74,73,B,0,false
329180,20260224,20260304,stop,599000,551700,,551700,689950,772900,-8.29,71,B,0,false
329180,20260522,20260618,time,685000,684000,,579252,810752,949652,-0.57,85,B,0,false
332570,20240124,20240130,stop,3170,2893.5,,2893.5,3522.25,3899.5,-9.11,72,B,0,false
332570,20250320,20250324,stop,4215,3623.5,,3623.5,4932.25,5717.5,-14.4,85,A,0,false
332570,20251016,20251105,stop,6030,5078,,5078,7450.5,8874,-16.15,74,B,0,false
332570,20260204,20260206,stop,7630,6356,,6356,9931,12076,-17.06,78,B,0,false
336370,20240610,20240617,stop,18510,16684,,16684,20649,23028,-10.25,77,B,0,false
356680,20231122,20231207,trail,5230,6160,6472.25,4468.5,6472.25,7674.5,20.25,77,B,0,true
356680,20251013,20251015,trail,7900,8660,9429.25,6880.5,9429.25,10958.5,14,74,B,0,true
356680,20251023,20251024,trail,8080,9904.5,10068,7068,10068,11868,23.06,79,B,0,true
357580,20260227,20260316,trail,15280,24180,20881,11946,20881,26242,46.82,75,B,0,true
357780,20231103,20231123,ma5_close,247500,268500,278291,221166,278291,312566,9.99,72,B,0,true
357780,20231201,20240103,trail,277000,292020,305800,257800,305800,334600,7.45,75,B,0,true
357780,20240430,20240524,time,312000,304000,,279157,340407,377157,-2.98,82,B,0,false
357780,20240529,20240604,stop,343000,316900,,316900,383400,423300,-8.01,70,B,0,false
357780,20250714,20250723,ma5_close,191700,208500,214980,181180,214980,235260,9.98,73,B,0,true
357780,20250910,20250917,t2,222000,270836,245786,204036,245786,270836,15.86,78,B,0,true
357780,20251023,20251105,stop,268000,259283,,259283,332658,376683,-3.67,73,B,0,false
357780,20251112,20251118,stop,279000,256485,,256485,318360,355485,-8.46,84,B,0,false
357780,20260120,20260128,t2,307500,384950,350000,278350,344975,384950,18.99,70,B,0,true
357780,20260220,20260311,trail,418500,485459.99999999994,520625,353750,520625,620750,19.69,86,B,0,true
357780,20260409,20260424,trail,401000,451049.99999999994,480822,360697,480822,552897,15.69,80,B,0,true
357780,20260507,20260512,stop,467500,422050,,422050,531925,597850,-10.11,76,B,0,false
357780,20260514,20260515,stop,467000,408554,,408554,536929,613954,-12.89,79,B,0,false
368190,20260901,20260914,stop,8155,7610,,7680,8707.5,9324,-7.08,73,B,0,false
371950,20240612,20240620,trail,9440,11094.9,11259,8244,11259,13068,17.89,77,B,0,true
373220,20240322,20240403,stop,410500,386743,,386743,440618,472943,-6.19,81,B,0,false
373220,20240913,20241011,time,413500,411000,,381400,462900,511800,-1.03,72,B,0,false
